dataset,k,subject_uid,y,source_only,threshold,refit,support_only
Campanella2024,1,Campanella2024:subject_19,0,0.50008905,0.44782615,0.41951838,-0.7131192568624303
Campanella2024,1,Campanella2024:subject_19,1,0.9110095,0.8587466,0.91080314,6.192773843559249
Campanella2024,1,Campanella2024:subject_20,0,0.34497198,0.47664383,0.13432942,0.6961767981739069
Campanella2024,1,Campanella2024:subject_20,1,0.72779506,0.8594669,0.8815665,1.8352157573851233
Campanella2024,1,Campanella2024:subject_21,0,0.20616123,-0.12008262,0.21727757,-10.163302669819208
Campanella2024,1,Campanella2024:subject_21,1,0.89788115,0.5716373,0.89384305,-3.854456984200066
Campanella2024,1,Campanella2024:subject_22,0,0.84018475,0.6474275,0.84688246,-7.268381590946895
Campanella2024,1,Campanella2024:subject_23,0,0.26670805,-0.039754868,0.0992815,12.222053317632026
Campanella2024,1,Campanella2024:subject_24,0,0.37184674,0.27332842,0.20258068,-9.86931794627934
Campanella2024,1,Campanella2024:subject_25,0,0.20227195,0.3690548,0.32802442,3.4160533607332972
Campanella2024,1,Campanella2024:subject_25,1,0.06514205,0.23192489,0.08400756,3.5623877282654632
Campanella2024,1,Campanella2024:subject_26,0,0.79687446,0.39031965,0.61636853,-0.7659294616298564
Campanella2024,1,Campanella2024:subject_26,1,0.38233134,-0.024223447,0.53788483,-4.849709808940393
Campanella2024,1,Campanella2024:subject_27,0,0.6162524,0.4129194,0.5820544,-1.9884255552791936
Campanella2024,1,Campanella2024:subject_28,0,0.37522143,0.23838311,0.21377422,6.123001449160155
Campanella2024,1,Campanella2024:subject_28,1,0.36845785,0.23161954,0.62382704,14.612916089887491
Campanella2024,1,Campanella2024:subject_29,0,0.25487924,0.24530828,0.2524471,-13.063627050648826
Campanella2024,1,Campanella2024:subject_29,1,0.6315844,0.62201345,0.6925094,-7.844950154664392
PhysioNet,1,PhysioNet:S01,0,0.30451468,0.5554038,0.20679602,-2.5791637997414085
PhysioNet,1,PhysioNet:S01,0,0.3293489,0.58023804,0.22148542,-1.7349411174304912
PhysioNet,1,PhysioNet:S01,0,0.24047032,0.49135947,0.23758426,-1.2957899951450145
PhysioNet,1,PhysioNet:S01,0,0.18974096,0.44063008,0.23568167,-1.644543496799038
PhysioNet,1,PhysioNet:S01,0,0.3231367,0.5740258,0.24096526,-1.2650442581191115
PhysioNet,1,PhysioNet:S01,0,0.09626789,0.34715703,0.034438033,-0.43108883095396777
PhysioNet,1,PhysioNet:S01,0,0.065397136,0.31628627,0.032679856,-2.1989869278211973
PhysioNet,1,PhysioNet:S01,0,0.0673819,0.31827104,0.03197438,-1.7960842093584866
PhysioNet,1,PhysioNet:S01,0,0.08661484,0.33750397,0.03853319,-1.5731660549991737
PhysioNet,1,PhysioNet:S01,0,0.07101617,0.32190531,0.03328537,-1.2253272623487916
PhysioNet,1,PhysioNet:S01,0,0.06375382,0.31464297,0.034297943,-1.124883498124447
PhysioNet,1,PhysioNet:S01,0,0.09307749,0.34396663,0.03352047,-1.9809142814970375
PhysioNet,1,PhysioNet:S01,0,0.12173586,0.372625,0.03198442,-3.8111782842810022
PhysioNet,1,PhysioNet:S01,0,0.0784459,0.32933503,0.038218375,-1.2766237645160388
PhysioNet,1,PhysioNet:S01,0,0.095294036,0.34618318,0.043646127,-1.029709263491032
PhysioNet,1,PhysioNet:S01,0,0.08841974,0.3393089,0.031003565,-1.1354701956863913
PhysioNet,1,PhysioNet:S01,0,0.16868366,0.4195728,0.12662606,-2.1204833205559304
PhysioNet,1,PhysioNet:S01,1,0.098402224,0.34929135,0.05354248,-1.5417310032066336
PhysioNet,1,PhysioNet:S01,1,0.06403722,0.31492636,0.06626283,-1.2654892676793246
PhysioNet,1,PhysioNet:S01,1,0.1406415,0.39153063,0.16429535,-1.37194472027441
PhysioNet,1,PhysioNet:S01,0,0.055612314,0.30650145,0.031512998,-0.42788947459965243
PhysioNet,1,PhysioNet:S01,0,0.096667506,0.34755665,0.041338444,-0.046877759983956935
PhysioNet,1,PhysioNet:S01,0,0.0967176,0.34760675,0.043646127,-0.914335662967602
PhysioNet,1,PhysioNet:S01,0,0.08037518,0.33126432,0.027794631,-4.220799590434246
PhysioNet,1,PhysioNet:S01,0,0.107059725,0.35794887,0.039797522,-2.762437056404398
PhysioNet,1,PhysioNet:S01,0,0.1033956,0.35428473,0.047592886,-4.283979266496388
PhysioNet,1,PhysioNet:S01,0,0.08352896,0.3344181,0.06763566,2.921645696762596
PhysioNet,1,PhysioNet:S01,0,0.10486409,0.35575324,0.1710519,1.5983700528238245
PhysioNet,1,PhysioNet:S01,0,0.12107608,0.37196523,0.16125539,1.1848655051100465
PhysioNet,1,PhysioNet:S02,0,0.35578865,0.41068733,0.54634845,-0.028839898454192436
PhysioNet,1,PhysioNet:S02,0,0.22088286,0.27578154,0.11497893,-3.0641668585690773
PhysioNet,1,PhysioNet:S02,0,0.2483371,0.30323577,0.3988446,2.9013541123694893
PhysioNet,1,PhysioNet:S02,0,0.19204223,0.24694091,0.12843658,3.406927465529412
PhysioNet,1,PhysioNet:S02,0,0.21493939,0.26983806,0.17515488,8.87098507190194
PhysioNet,1,PhysioNet:S02,0,0.069600776,0.12449944,0.12197407,10.2809533839505
PhysioNet,1,PhysioNet:S02,0,0.08412373,0.13902241,0.13538358,12.064092897211307
PhysioNet,1,PhysioNet:S02,0,0.07620599,0.13110468,0.09670879,4.76780089575602
PhysioNet,1,PhysioNet:S02,0,0.22045447,0.27535313,0.12840374,-7.671575828387841
PhysioNet,1,PhysioNet:S02,1,0.32566434,0.38056302,0.2074489,10.637645683015332
PhysioNet,1,PhysioNet:S02,1,0.22076683,0.27566552,0.16767094,4.7935102361504445
PhysioNet,1,PhysioNet:S02,1,0.14339316,0.19829184,0.11297093,8.643893920028901
PhysioNet,1,PhysioNet:S02,0,0.35642785,0.41132653,0.26747715,-5.248297579083186
PhysioNet,1,PhysioNet:S02,0,0.24366046,0.29855913,0.19984086,3.9537893026159745
PhysioNet,1,PhysioNet:S02,0,0.2054565,0.26035517,0.1668416,5.180956176676864
PhysioNet,1,PhysioNet:S02,0,0.17666103,0.2315597,0.27977738,9.955002527829844
PhysioNet,1,PhysioNet:S02,0,0.18835935,0.24325803,0.19202137,10.784615995938227
PhysioNet,1,PhysioNet:S02,0,0.21576189,0.27066058,0.18237275,0.009278442589891966
PhysioNet,1,PhysioNet:S02,0,0.28155565,0.33645433,0.21270448,0.03474577560854897
PhysioNet,1,PhysioNet:S02,0,0.19115576,0.24605444,0.14343601,9.32144343578405
PhysioNet,1,PhysioNet:S02,0,0.108858444,0.16375712,0.11121352,8.74525554152488
PhysioNet,1,PhysioNet:S02,0,0.17993209,0.23483077,0.12846532,5.585436723339264
PhysioNet,1,PhysioNet:S03,0,0.22334953,0.08368313,0.22088017,2.6501693278538028
PhysioNet,1,PhysioNet:S03,0,0.22018084,0.08051446,0.14746349,2.602073873396629
PhysioNet,1,PhysioNet:S03,0,0.73410636,0.59444,0.7804551,6.644175283789616
PhysioNet,1,PhysioNet:S03,0,0.13613091,-0.0035354495,0.09849872,24.070043822073053
PhysioNet,1,PhysioNet:S03,0,0.1083271,-0.031339288,0.079826556,25.922994110609018
PhysioNet,1,PhysioNet:S03,0,0.10179917,-0.03786719,0.112563714,12.398664723459621
PhysioNet,1,PhysioNet:S03,0,0.18725424,0.04758787,0.15743323,7.8564994828966945
PhysioNet,1,PhysioNet:S03,0,0.35527664,0.21561027,0.44794318,8.952436880247204
PhysioNet,1,PhysioNet:S03,0,0.32534087,0.18567449,0.39222848,15.683094458428553
PhysioNet,1,PhysioNet:S03,1,0.94047487,0.8008085,0.9655805,1.1831593750500533
PhysioNet,1,PhysioNet:S03,1,0.95606107,0.8163947,0.9783675,1.1861556095918413
PhysioNet,1,PhysioNet:S03,1,0.9553321,0.8156657,0.9633708,1.22604432141664
PhysioNet,1,PhysioNet:S03,0,0.7437809,0.60411453,0.7694165,5.411929982192113
PhysioNet,1,PhysioNet:S03,0,0.10306872,-0.03659767,0.102297135,12.201542446355079
PhysioNet,1,PhysioNet:S03,0,0.11363685,-0.026029527,0.11351094,13.838670607553848
PhysioNet,1,PhysioNet:S03,0,0.059453133,-0.08021325,0.07295687,12.100296273619016
PhysioNet,1,PhysioNet:S03,0,0.19851872,0.058852345,0.17708656,18.81123003035859
PhysioNet,1,PhysioNet:S03,0,0.11641066,-0.023255706,0.109721325,25.293528312523286
PhysioNet,1,PhysioNet:S03,0,0.069753684,-0.06991267,0.0729199,26.094482106083223
PhysioNet,1,PhysioNet:S03,0,0.11171524,-0.027951121,0.093951106,21.108781453583145
PhysioNet,1,PhysioNet:S04,0,0.08553591,0.16542199,0.050946005,-5.312443140418861
PhysioNet,1,PhysioNet:S04,0,0.06349044,0.14337653,0.03043482,-5.387438886564876
PhysioNet,1,PhysioNet:S04,0,0.16972433,0.24961042,0.09102693,6.6658718561979775
PhysioNet,1,PhysioNet:S04,0,0.046031483,0.12591755,0.023314318,-3.024870878426851
PhysioNet,1,PhysioNet:S04,0,0.03746356,0.117349625,0.019280247,-5.235459122006813
PhysioNet,1,PhysioNet:S04,0,0.038624395,0.118510485,0.018525532,-4.28646539078489
PhysioNet,1,PhysioNet:S04,0,0.054831937,0.134718,0.018162884,-4.7930193160922325
PhysioNet,1,PhysioNet:S04,0,0.067194134,0.14708021,0.023812667,-4.123505435709891
PhysioNet,1,PhysioNet:S04,0,0.024139676,0.10402575,0.011781939,-6.386696107949381
PhysioNet,1,PhysioNet:S04,0,0.03211418,0.11200026,0.014081476,-12.167266244567157
PhysioNet,1,PhysioNet:S04,0,0.026885737,0.10677183,0.011570555,-8.382489280446656
PhysioNet,1,PhysioNet:S04,0,0.039678074,0.119564146,0.02037353,-8.535463574949443
PhysioNet,1,PhysioNet:S04,0,0.06316452,0.14305061,0.05415206,-8.896822690207362
PhysioNet,1,PhysioNet:S04,1,0.90714836,0.98703444,0.92935187,-5.847701168070357
PhysioNet,1,PhysioNet:S04,1,0.89247125,0.97235733,0.8965905,-3.7299248286896916
PhysioNet,1,PhysioNet:S04,1,0.85425115,0.9341372,0.856585,-2.1661039103125486
PhysioNet,1,PhysioNet:S04,0,0.60208815,0.68197423,0.4663086,-2.8983019224134736
PhysioNet,1,PhysioNet:S04,0,0.20845789,0.28834397,0.13910374,-5.26095483460373
PhysioNet,1,PhysioNet:S04,0,0.07065809,0.15054417,0.031365585,-6.128985117234131
PhysioNet,1,PhysioNet:S04,0,0.07849717,0.15838325,0.031971753,-7.415879653730467
PhysioNet,1,PhysioNet:S04,0,0.0601004,0.13998649,0.029707763,-11.806967009582014
PhysioNet,1,PhysioNet:S04,0,0.049529277,0.12941536,0.0365534,-10.977280461487325
PhysioNet,1,PhysioNet:S04,0,0.06681908,0.14670515,0.042627968,-10.761365331112692
PhysioNet,1,PhysioNet:S04,0,0.041017912,0.120904,0.01741207,-0.6805950077228697
PhysioNet,1,PhysioNet:S04,0,0.05048048,0.13036656,0.024616947,-8.450668708383773
PhysioNet,1,PhysioNet:S04,0,0.32814965,0.40803573,0.20482165,0.08884827251707073
PhysioNet,1,PhysioNet:S05,0,0.2997998,-0.17787266,0.6684763,-0.5545506848375972
PhysioNet,1,PhysioNet:S05,0,0.45307922,-0.024593234,0.81762785,0.3921914983530739
PhysioNet,1,PhysioNet:S05,0,0.81083727,0.3331648,0.11097475,4.017820236494606
PhysioNet,1,PhysioNet:S05,0,0.894248,0.41657555,0.9732757,3.567577304630045
PhysioNet,1,PhysioNet:S05,0,0.40954596,-0.0681265,0.7791979,3.1629686867903466
PhysioNet,1,PhysioNet:S05,0,0.191264,-0.28640842,0.43798393,3.653077948821858
PhysioNet,1,PhysioNet:S05,0,0.07623856,-0.40143389,0.24987447,4.5914631516913325
PhysioNet,1,PhysioNet:S05,0,0.04315817,-0.43451428,0.1728656,4.6246951234266085
PhysioNet,1,PhysioNet:S05,0,0.12429789,-0.3533746,0.40387982,2.7411898645126014
PhysioNet,1,PhysioNet:S05,0,0.10917661,-0.36849582,0.31008932,2.3193648621491425
PhysioNet,1,PhysioNet:S05,0,0.02576413,-0.45190835,0.106286734,1.3535733235673133
PhysioNet,1,PhysioNet:S05,0,0.08875062,-0.38892186,0.014223556,1.5073621551927343
PhysioNet,1,PhysioNet:S05,1,0.19404256,-0.2836299,0.15106407,-0.13459548977321356
PhysioNet,1,PhysioNet:S05,1,0.408357,-0.06931543,0.7598281,0.29957991135490447
PhysioNet,1,PhysioNet:S05,1,0.78376603,0.30609357,0.9083256,1.6251388994470066
PhysioNet,1,PhysioNet:S05,1,0.48798916,0.0103167,0.85071653,0.99369122799405
PhysioNet,1,PhysioNet:S05,0,0.50336313,0.025690675,0.27611458,0.7416008411617661
PhysioNet,1,PhysioNet:S05,0,0.08624797,-0.39142448,0.24297318,0.684411133473354
PhysioNet,1,PhysioNet:S05,0,0.030049047,-0.44762343,0.18707895,3.084388383723056
PhysioNet,1,PhysioNet:S05,0,0.1110399,-0.36663258,0.30272532,0.8824252282320177
PhysioNet,1,PhysioNet:S05,0,0.41129765,-0.06637478,0.69252604,0.44866638192032715
PhysioNet,1,PhysioNet:S05,0,0.5803207,0.10264826,0.8844554,0.37218739869723816
PhysioNet,1,PhysioNet:S06,0,0.3200826,0.36458182,0.21309616,15.608545050342236
PhysioNet,1,PhysioNet:S06,0,0.33937722,0.38387644,0.23048753,15.431223159319948
PhysioNet,1,PhysioNet:S06,0,0.86017233,0.90467155,0.94765514,8.724402836668977
PhysioNet,1,PhysioNet:S06,0,0.6949315,0.7394307,0.6138744,9.368783873770246
PhysioNet,1,PhysioNet:S06,0,0.48311633,0.52761555,0.25605127,10.467179676815734
PhysioNet,1,PhysioNet:S06,0,0.75128305,0.79578227,0.75827605,15.041889894385697
PhysioNet,1,PhysioNet:S06,0,0.24016511,0.28466433,0.28043208,15.195125877429092
PhysioNet,1,PhysioNet:S06,0,0.74912643,0.79362565,0.7468806,15.342857296564468
PhysioNet,1,PhysioNet:S06,0,0.44855428,0.4930535,0.5400643,12.681530010683563
PhysioNet,1,PhysioNet:S06,0,0.30632633,0.35082555,0.2981663,11.673372963324676
PhysioNet,1,PhysioNet:S06,0,0.81554735,0.86004657,0.8666274,12.930026454745315
PhysioNet,1,PhysioNet:S06,0,0.92429596,0.9687952,0.95794755,7.197747732352142
PhysioNet,1,PhysioNet:S06,1,0.88055867,0.9250579,0.9141272,16.237020687792395
PhysioNet,1,PhysioNet:S06,1,0.8991635,0.9436627,0.9379919,16.240751118264953
PhysioNet,1,PhysioNet:S06,1,0.9066466,0.9511458,0.9424155,16.19064056214731
PhysioNet,1,PhysioNet:S06,0,0.44201338,0.4865126,0.46001464,-5.616678279080046
PhysioNet,1,PhysioNet:S06,0,0.40807062,0.45256984,0.51638937,7.353203521504599
PhysioNet,1,PhysioNet:S06,0,0.14491011,0.18940932,0.16356736,13.777531363842105
PhysioNet,1,PhysioNet:S06,0,0.20415738,0.2486566,0.21073914,11.210673810478784
PhysioNet,1,PhysioNet:S06,0,0.28138262,0.32588184,0.20029403,6.972539704972132
PhysioNet,1,PhysioNet:S06,0,0.21258946,0.25708866,0.17082173,11.674481039059422
PhysioNet,1,PhysioNet:S06,0,0.43093264,0.47543186,0.48182112,10.504958941542682
PhysioNet,1,PhysioNet:S06,0,0.38637915,0.43087837,0.4222394,11.866857746815612
PhysioNet,1,PhysioNet:S06,0,0.3529581,0.39745733,0.4654566,12.912990699300329
PhysioNet,1,PhysioNet:S07,0,0.49449497,0.6664276,0.55543244,-3.3973029580771446
PhysioNet,1,PhysioNet:S07,0,0.39978802,0.57172066,0.50644386,2.1742782248726993
PhysioNet,1,PhysioNet:S07,0,0.19021489,0.3621475,0.13488875,-19.43989057971734
PhysioNet,1,PhysioNet:S07,0,0.22157884,0.39351147,0.17440717,-19.39082421305306
PhysioNet,1,PhysioNet:S07,0,0.28853652,0.46046916,0.2246595,-19.570768335698844
PhysioNet,1,PhysioNet:S07,0,0.21838152,0.39031416,0.18831336,-19.856051785839682
PhysioNet,1,PhysioNet:S07,0,0.1705975,0.34253013,0.13222866,-20.25183651148589
PhysioNet,1,PhysioNet:S07,0,0.11693575,0.2888684,0.07398691,-18.25942325324309
PhysioNet,1,PhysioNet:S07,0,0.35088658,0.5228192,0.3045654,-5.392375616993933
PhysioNet,1,PhysioNet:S07,1,0.272887,0.44481963,0.34656262,14.987738230243034
PhysioNet,1,PhysioNet:S07,1,0.23228288,0.4042155,0.22425534,13.189849076472525
PhysioNet,1,PhysioNet:S07,1,0.3191989,0.49113154,0.269379,13.123194093244226
PhysioNet,1,PhysioNet:S07,0,0.12741813,0.29935077,0.08926666,-20.387021659188292
PhysioNet,1,PhysioNet:S07,0,0.11718379,0.28911644,0.12821323,-20.515850360864498
PhysioNet,1,PhysioNet:S07,0,0.3145338,0.48646644,0.19107056,-17.867843377709654
PhysioNet,1,PhysioNet:S07,0,0.2732739,0.44520652,0.20627482,-11.468034201883416
PhysioNet,1,PhysioNet:S07,0,0.30980355,0.48173618,0.24694881,-4.512176440826698
PhysioNet,1,PhysioNet:S07,0,0.3773679,0.54930055,0.38908228,-4.801899420550686
PhysioNet,1,PhysioNet:S07,0,0.43090856,0.6028412,0.43460417,-16.082436706827906
PhysioNet,1,PhysioNet:S07,0,0.53488714,0.7068198,0.58452946,-8.643595659751174
PhysioNet,1,PhysioNet:S08,0,0.47729594,0.6800009,0.47955394,-8.276275619615829
PhysioNet,1,PhysioNet:S08,0,0.19722763,0.3999326,0.20941406,-8.201515381439524
PhysioNet,1,PhysioNet:S08,0,0.02619849,0.22890344,0.025979362,-0.38149117594748105
PhysioNet,1,PhysioNet:S08,0,0.0150019545,0.21770692,0.020496288,2.0248244370763704
PhysioNet,1,PhysioNet:S08,0,0.023458157,0.22616312,0.021373505,2.6717646318553783
PhysioNet,1,PhysioNet:S08,0,0.017308569,0.22001353,0.019422771,-1.71284890078093
PhysioNet,1,PhysioNet:S08,0,0.016872307,0.21957728,0.018490022,-1.4406766628168377
PhysioNet,1,PhysioNet:S08,0,0.019824343,0.22252932,0.017217465,1.4682248889953868
PhysioNet,1,PhysioNet:S08,0,0.036681682,0.23938665,0.031869005,2.62671618922246
PhysioNet,1,PhysioNet:S08,1,0.24452962,0.44723457,0.42627558,2.5105352703804016
PhysioNet,1,PhysioNet:S08,1,0.5237463,0.7264513,0.4452778,1.9610983496028478
PhysioNet,1,PhysioNet:S08,1,0.66409034,0.8667953,0.63866305,3.291051314954416
PhysioNet,1,PhysioNet:S08,1,0.36486536,0.5675703,0.53852755,7.119634223410346
PhysioNet,1,PhysioNet:S08,0,0.45584613,0.6585511,0.47618887,1.2803287248424997
PhysioNet,1,PhysioNet:S08,0,0.09032655,0.2930315,0.06996922,-5.061997443512453
PhysioNet,1,PhysioNet:S08,0,0.020219889,0.22292486,0.01601956,0.21332680638778712
PhysioNet,1,PhysioNet:S08,0,0.01806139,0.22076637,0.012635986,-6.433576873092592
PhysioNet,1,PhysioNet:S08,0,0.03546641,0.23817137,0.02302469,-7.83420386614698
PhysioNet,1,PhysioNet:S08,0,0.039478786,0.24218374,0.015439107,-2.2843889038219967
PhysioNet,1,PhysioNet:S08,0,0.024384502,0.22708946,0.031669308,-0.08083383200841254
PhysioNet,1,PhysioNet:S09,0,0.27691948,0.3921645,0.1990059,3.0905041191585507
PhysioNet,1,PhysioNet:S09,0,0.26636997,0.38161498,0.1830623,3.7868525075948796
PhysioNet,1,PhysioNet:S09,0,0.15137482,0.26661983,0.10195527,-5.47587553792161
PhysioNet,1,PhysioNet:S09,0,0.097737476,0.21298248,0.10239559,-6.150568982155673
PhysioNet,1,PhysioNet:S09,0,0.083494395,0.19873941,0.10477335,-5.882481919027825
PhysioNet,1,PhysioNet:S09,0,0.082356445,0.19760147,0.113304056,-6.520728432535256
PhysioNet,1,PhysioNet:S09,0,0.12629919,0.24154419,0.11422354,-7.204451043736907
PhysioNet,1,PhysioNet:S09,0,0.19442032,0.30966532,0.14948793,-6.717083224207803
PhysioNet,1,PhysioNet:S09,0,0.18217774,0.29742277,0.185961,-4.676390803511708
PhysioNet,1,PhysioNet:S09,1,0.7136854,0.8289304,0.55711603,-1.3321737782325123
PhysioNet,1,PhysioNet:S09,1,0.18575801,0.30100304,0.15920779,-3.5595532997608927
PhysioNet,1,PhysioNet:S09,1,0.16741298,0.28265798,0.18754004,-3.805856187002915
PhysioNet,1,PhysioNet:S09,0,0.15596618,0.2712112,0.21094161,-9.329330854556439
PhysioNet,1,PhysioNet:S09,0,0.055549275,0.17079428,0.07576138,-5.270982064980665
PhysioNet,1,PhysioNet:S09,0,0.118544325,0.23378932,0.115091845,-2.1081418662103104
PhysioNet,1,PhysioNet:S09,0,0.057003733,0.17224875,0.056195993,-8.41715540132206
PhysioNet,1,PhysioNet:S09,0,0.09796166,0.21320668,0.10826206,-7.526172306959406
PhysioNet,1,PhysioNet:S09,0,0.050780196,0.16602522,0.064193904,-3.5307461472803308
PhysioNet,1,PhysioNet:S09,0,0.094995156,0.21024019,0.06363053,-5.577080179123174
PhysioNet,1,PhysioNet:S09,0,0.16648093,0.28172594,0.15084033,-8.048715555443135
PhysioNet,1,PhysioNet:S10,0,0.61402535,0.44243783,0.33084905,1.5869652646602317
PhysioNet,1,PhysioNet:S10,0,0.5732984,0.40171087,0.14467244,2.868677628458635
PhysioNet,1,PhysioNet:S10,0,0.471611,0.30002347,0.47528812,4.504017984018441
PhysioNet,1,PhysioNet:S10,0,0.51013184,0.3385443,0.39063695,3.713857426090752
PhysioNet,1,PhysioNet:S10,0,0.52845854,0.356871,0.34396806,5.090484750566373
PhysioNet,1,PhysioNet:S10,0,0.68357676,0.51198924,0.64017516,8.00794400925243
PhysioNet,1,PhysioNet:S10,0,0.89094716,0.71935964,0.91932136,9.799215224148584
PhysioNet,1,PhysioNet:S10,0,0.45690802,0.2853205,0.37045684,7.15267510189496
PhysioNet,1,PhysioNet:S10,0,0.23233534,0.060747802,0.11090911,3.6926093162030007
PhysioNet,1,PhysioNet:S10,0,0.12364709,-0.047940433,0.056420676,2.472701409889101
PhysioNet,1,PhysioNet:S10,0,0.11249939,-0.05908811,0.048911463,3.203530266414825
PhysioNet,1,PhysioNet:S10,0,0.0801414,-0.0914461,0.016844282,3.305063619029939
PhysioNet,1,PhysioNet:S10,0,0.036124773,-0.13546276,0.014589206,2.693858808506584
PhysioNet,1,PhysioNet:S10,1,0.19660497,0.02501744,0.2653281,7.358459361387955
PhysioNet,1,PhysioNet:S10,1,0.6342221,0.46263456,0.6720785,12.298634020239795
PhysioNet,1,PhysioNet:S10,1,0.85665166,0.68506414,0.8230496,7.648866055944804
PhysioNet,1,PhysioNet:S10,0,0.14435002,-0.027237535,0.044016205,4.680952579406919
PhysioNet,1,PhysioNet:S10,0,0.20062186,0.029034317,0.10774104,4.384663023534748
PhysioNet,1,PhysioNet:S10,0,0.5639293,0.3923418,0.35580114,5.916990567930064
PhysioNet,1,PhysioNet:S10,0,0.18445042,0.012862891,0.08035717,3.1538786012039237
PhysioNet,1,PhysioNet:S10,0,0.097782016,-0.07380551,0.019622903,3.5303919033408553
PhysioNet,1,PhysioNet:S10,0,0.10679043,-0.0647971,0.051221978,3.4062469422303856
PhysioNet,1,PhysioNet:S10,0,0.03219821,-0.13938934,0.016326798,1.1967045706374657
PhysioNet,1,PhysioNet:S10,0,0.029092865,-0.14249468,0.0112494975,0.7712521280694702
PhysioNet,1,PhysioNet:S10,0,0.40876123,0.2371737,0.15503012,6.946172527252403
PhysioNet,1,PhysioNet:S10,0,0.39469272,0.22310519,0.198826,10.259796211446286
PhysioNet,1,PhysioNet:S10,0,0.07527917,-0.09630835,0.072673395,11.714894893636274
PhysioNet,1,PhysioNet:S11,0,0.04197492,0.118308604,0.02742841,1.0849083179981154
PhysioNet,1,PhysioNet:S11,1,0.19490485,0.2712385,0.2334955,3.6126639011829447
PhysioNet,1,PhysioNet:S11,0,0.23541656,0.31175023,0.19520372,3.35135995639002
PhysioNet,1,PhysioNet:S11,0,0.1403121,0.21664578,0.11565986,1.4756760692908806
PhysioNet,1,PhysioNet:S11,0,0.08141065,0.15774432,0.05186851,1.4729551846676134
PhysioNet,1,PhysioNet:S11,0,0.05209089,0.12842456,0.048563104,2.231643658960076
PhysioNet,1,PhysioNet:S11,0,0.049285583,0.12561926,0.037670963,1.0405058117904353
PhysioNet,1,PhysioNet:S11,0,0.056168612,0.13250229,0.06786364,0.9120713886914125
PhysioNet,1,PhysioNet:S11,0,0.05261238,0.12894607,0.063099794,1.6011389646766183
PhysioNet,1,PhysioNet:S11,0,0.20207572,0.2784094,0.24027424,3.114336167340367
