dataset,k,subject_uid,y,source_only,threshold,refit,support_only
Campanella2024,1,Campanella2024:subject_27,0,0.49798244,0.23551446,0.38017908,-1.095045466027731
Campanella2024,1,Campanella2024:subject_28,0,0.62867904,0.644838,0.57750607,-4.762640432220261
PhysioNet,1,PhysioNet:S01,0,0.29586682,0.7155144,0.161404,8.198267721759589
PhysioNet,1,PhysioNet:S01,0,0.515023,0.9346706,0.58561295,4.645261047309614
PhysioNet,1,PhysioNet:S01,0,0.47539288,0.8950405,0.45907852,0.7438656312438778
PhysioNet,1,PhysioNet:S01,0,0.30451468,0.72416234,0.25431406,27.688355557805668
PhysioNet,1,PhysioNet:S01,0,0.3293489,0.7489965,0.354228,37.908882872416804
PhysioNet,1,PhysioNet:S01,0,0.24047032,0.660118,0.46706185,39.77868097950855
PhysioNet,1,PhysioNet:S01,0,0.18974096,0.6093886,0.45322463,37.78679158723189
PhysioNet,1,PhysioNet:S01,1,0.20235491,0.62200254,0.07083084,6.979656214064221
PhysioNet,1,PhysioNet:S01,1,0.13248636,0.552134,0.06402494,6.380933144533824
PhysioNet,1,PhysioNet:S01,0,0.3231367,0.7427843,0.5799249,-17.30948645740456
PhysioNet,1,PhysioNet:S01,0,0.09626789,0.5159155,0.021148022,-27.552944214865864
PhysioNet,1,PhysioNet:S01,0,0.065397136,0.48504478,0.05925141,22.306905905641816
PhysioNet,1,PhysioNet:S01,0,0.0673819,0.48702955,0.06728117,23.596043048478002
PhysioNet,1,PhysioNet:S01,0,0.08661484,0.5062625,0.028974446,29.610317263371257
PhysioNet,1,PhysioNet:S01,0,0.07101617,0.4906638,0.021273255,36.2756921703966
PhysioNet,1,PhysioNet:S01,0,0.06375382,0.48340145,0.06843291,34.21046382795588
PhysioNet,1,PhysioNet:S01,0,0.09307749,0.5127251,0.01949986,27.373861235416335
PhysioNet,1,PhysioNet:S01,0,0.12173586,0.5413835,0.038720123,18.71993182779626
PhysioNet,1,PhysioNet:S01,0,0.0784459,0.49809355,0.030950611,-11.951046728584188
PhysioNet,1,PhysioNet:S01,0,0.095294036,0.5149417,0.02069572,-11.976560378251326
PhysioNet,1,PhysioNet:S01,0,0.08841974,0.50806737,0.07012277,-9.44320629525389
PhysioNet,1,PhysioNet:S01,0,0.16868366,0.5883313,0.6071549,35.29555785151398
PhysioNet,1,PhysioNet:S01,0,0.107059725,0.52670735,0.03313123,-0.7280690029952979
PhysioNet,1,PhysioNet:S01,0,0.1033956,0.5230432,0.04619283,12.093443454173315
PhysioNet,1,PhysioNet:S01,0,0.08352896,0.50317657,0.041675188,4.135517140895637
PhysioNet,1,PhysioNet:S01,0,0.10486409,0.5245117,0.3792321,32.865266435082034
PhysioNet,1,PhysioNet:S01,0,0.12107608,0.5407237,0.3178365,38.209698639349305
PhysioNet,1,PhysioNet:S02,0,0.37555727,0.66308284,0.57858145,-4.238240296480273
PhysioNet,1,PhysioNet:S02,0,0.2838494,0.571375,0.3717448,2.6205863516229324
PhysioNet,1,PhysioNet:S02,0,0.26726428,0.5547899,0.63180065,-0.27065703377076034
PhysioNet,1,PhysioNet:S02,0,0.35578865,0.64331424,0.69752693,-0.5028942319303127
PhysioNet,1,PhysioNet:S02,0,0.22088286,0.5084084,0.12028756,-4.673225841170835
PhysioNet,1,PhysioNet:S02,1,0.5146454,0.802171,0.6814129,4.370907847940081
PhysioNet,1,PhysioNet:S02,1,0.36924532,0.65677094,0.5941279,4.700295509002458
PhysioNet,1,PhysioNet:S02,0,0.2483371,0.5358627,0.39360946,1.5549326003197557
PhysioNet,1,PhysioNet:S02,0,0.19204223,0.47956783,0.11207501,1.7104381445684753
PhysioNet,1,PhysioNet:S02,0,0.21493939,0.502465,0.120177336,4.3886108105507065
PhysioNet,1,PhysioNet:S02,0,0.069600776,0.35712636,0.087129764,4.407594015028296
PhysioNet,1,PhysioNet:S02,0,0.08412373,0.37164932,0.080089256,4.767807297447769
PhysioNet,1,PhysioNet:S02,0,0.07620599,0.3637316,0.05664129,1.7795368782197931
PhysioNet,1,PhysioNet:S02,0,0.22045447,0.50798005,0.16694954,-3.4715288360605996
PhysioNet,1,PhysioNet:S02,0,0.24366046,0.53118604,0.04105069,0.7225678638683903
PhysioNet,1,PhysioNet:S02,0,0.2054565,0.4929821,0.07735384,0.6582181922135302
PhysioNet,1,PhysioNet:S02,0,0.17666103,0.4641866,0.16479582,4.209090847998935
PhysioNet,1,PhysioNet:S02,0,0.17993209,0.46745768,0.12749031,2.675264387790338
PhysioNet,1,PhysioNet:S03,0,0.3165368,0.2869719,0.31307873,12.055305128627761
PhysioNet,1,PhysioNet:S03,0,0.19544928,0.16588438,0.1971223,3.7641288407350686
PhysioNet,1,PhysioNet:S03,0,0.1884528,0.15888786,0.2024289,5.142022352930265
PhysioNet,1,PhysioNet:S03,0,0.22334953,0.1937846,0.19828072,4.995338609301423
PhysioNet,1,PhysioNet:S03,0,0.22018084,0.19061592,0.19091892,10.617022127243528
PhysioNet,1,PhysioNet:S03,1,0.9627959,0.933231,0.9841234,1.0399182918645224
PhysioNet,1,PhysioNet:S03,1,0.9552215,0.92565656,0.96054286,0.829356382653444
PhysioNet,1,PhysioNet:S03,0,0.73410636,0.70454144,0.72243184,8.51414799592498
PhysioNet,1,PhysioNet:S03,0,0.13613091,0.10656601,0.07917943,11.179487625195266
PhysioNet,1,PhysioNet:S03,0,0.1083271,0.07876217,0.081652865,11.225460437026204
PhysioNet,1,PhysioNet:S03,0,0.10179917,0.07223424,0.0889985,2.619541471418117
PhysioNet,1,PhysioNet:S03,0,0.18725424,0.15768933,0.18641005,3.410120927946979
PhysioNet,1,PhysioNet:S03,0,0.35527664,0.32571173,0.42269605,7.48948863234914
PhysioNet,1,PhysioNet:S03,0,0.32534087,0.29577595,0.3745392,9.92472392200526
PhysioNet,1,PhysioNet:S03,0,0.19851872,0.1689538,0.15605234,5.81385789668631
PhysioNet,1,PhysioNet:S03,0,0.11641066,0.086845756,0.10920252,10.917893888651271
PhysioNet,1,PhysioNet:S03,0,0.069753684,0.04018876,0.051117882,11.79811449140859
PhysioNet,1,PhysioNet:S03,0,0.11171524,0.08215034,0.10571826,7.51024022571486
PhysioNet,1,PhysioNet:S04,0,0.03494784,0.051323473,0.02049425,-4.420653160855094
PhysioNet,1,PhysioNet:S04,0,0.06887005,0.08524567,0.06406103,-1.0537241490237133
PhysioNet,1,PhysioNet:S04,0,0.057129905,0.07350552,0.025566716,-2.2838302754938464
PhysioNet,1,PhysioNet:S04,0,0.08553591,0.101911545,0.041811842,-0.9711004143735913
PhysioNet,1,PhysioNet:S04,0,0.06349044,0.07986608,0.026722822,-0.5068775797582461
PhysioNet,1,PhysioNet:S04,1,0.80528,0.82165563,0.80789334,1.5386126806565628
PhysioNet,1,PhysioNet:S04,1,0.70270824,0.7190839,0.73921543,1.2346217611384027
PhysioNet,1,PhysioNet:S04,0,0.16972433,0.18609995,0.13553691,-0.42385025477735283
PhysioNet,1,PhysioNet:S04,0,0.046031483,0.062407106,0.014829092,-3.28732722029142
PhysioNet,1,PhysioNet:S04,0,0.03746356,0.053839207,0.010509173,-4.391392517056743
PhysioNet,1,PhysioNet:S04,0,0.038624395,0.055000037,0.00897055,-4.0460812310680545
PhysioNet,1,PhysioNet:S04,0,0.054831937,0.07120758,0.011502991,-2.526272159243627
PhysioNet,1,PhysioNet:S04,0,0.067194134,0.083569765,0.012372284,-2.110347314565038
PhysioNet,1,PhysioNet:S04,0,0.024139676,0.040515304,0.007668171,-4.4484743536713385
PhysioNet,1,PhysioNet:S04,0,0.03211418,0.04848981,0.007930517,-5.281915201925868
PhysioNet,1,PhysioNet:S04,0,0.026885737,0.04326138,0.008326875,-3.7663709077777927
PhysioNet,1,PhysioNet:S04,0,0.039678074,0.056053698,0.030775733,-3.716765560110675
PhysioNet,1,PhysioNet:S04,0,0.60208815,0.61846375,0.65874815,0.23598726234412837
PhysioNet,1,PhysioNet:S04,0,0.20845789,0.22483352,0.15199934,-0.1424157672208075
PhysioNet,1,PhysioNet:S04,0,0.041017912,0.05739355,0.010446185,-2.6044524662601063
PhysioNet,1,PhysioNet:S04,0,0.05048048,0.066856116,0.014584223,-4.326838263056086
PhysioNet,1,PhysioNet:S04,0,0.32814965,0.34452528,0.28053126,-1.5093290622049906
PhysioNet,1,PhysioNet:S05,0,0.97853756,0.84023404,0.9908043,-1.4823397541179406
PhysioNet,1,PhysioNet:S05,0,0.81083727,0.67253375,0.901334,14.966966761678815
PhysioNet,1,PhysioNet:S05,0,0.894248,0.7559445,0.9537012,17.294997146100147
PhysioNet,1,PhysioNet:S05,0,0.40954596,0.27124244,0.49950987,6.108026671946497
PhysioNet,1,PhysioNet:S05,0,0.191264,0.052960485,0.076045,8.767268571180798
PhysioNet,1,PhysioNet:S05,0,0.07623856,-0.062064946,0.053412057,9.716484187939553
PhysioNet,1,PhysioNet:S05,0,0.04315817,-0.095145345,0.022902187,7.012446752008492
PhysioNet,1,PhysioNet:S05,0,0.12429789,-0.014005661,0.18116057,4.894559582828366
PhysioNet,1,PhysioNet:S05,0,0.10917661,-0.029126883,0.17916384,7.417705484989703
PhysioNet,1,PhysioNet:S05,0,0.02576413,-0.11253941,0.022003617,1.7382600020368617
PhysioNet,1,PhysioNet:S05,0,0.08875062,-0.049552917,0.10193386,1.3836709861732746
PhysioNet,1,PhysioNet:S05,1,0.19404256,0.055739045,0.34823668,3.982551644632202
PhysioNet,1,PhysioNet:S05,1,0.408357,0.27005348,0.64659816,0.9228221252008297
PhysioNet,1,PhysioNet:S05,1,0.78376603,0.6454625,0.73271793,10.91156975850218
PhysioNet,1,PhysioNet:S05,1,0.48798916,0.34968564,0.616966,8.347257507203928
PhysioNet,1,PhysioNet:S05,0,0.50336313,0.3650596,0.59906805,8.881494646402295
PhysioNet,1,PhysioNet:S05,0,0.08624797,-0.052055538,0.099855274,11.954220131454996
PhysioNet,1,PhysioNet:S05,0,0.030049047,-0.10825449,0.026999185,12.325080207128796
PhysioNet,1,PhysioNet:S05,0,0.1110399,-0.027263641,0.14747071,11.848776557564719
PhysioNet,1,PhysioNet:S05,0,0.41129765,0.27299413,0.64307344,18.618050329148396
PhysioNet,1,PhysioNet:S05,0,0.5803207,0.4420172,0.52781916,8.428935960526694
PhysioNet,1,PhysioNet:S06,0,0.26563814,0.14384416,0.21411033,2.5970385195469987
PhysioNet,1,PhysioNet:S06,0,0.22998871,0.10819471,0.05509275,-1.6538061078575228
PhysioNet,1,PhysioNet:S06,0,0.6949315,0.5731375,0.5699575,2.5948956207424088
PhysioNet,1,PhysioNet:S06,0,0.48311633,0.36132234,0.26904434,2.747646284842854
PhysioNet,1,PhysioNet:S06,0,0.75128305,0.62948906,0.7075576,-0.6418512120590041
PhysioNet,1,PhysioNet:S06,0,0.24016511,0.11837113,0.06683541,-3.2021984549958837
PhysioNet,1,PhysioNet:S06,0,0.74912643,0.62733245,0.72207326,-2.118563362178906
PhysioNet,1,PhysioNet:S06,0,0.44855428,0.3267603,0.53722376,1.319664292614231
PhysioNet,1,PhysioNet:S06,0,0.30632633,0.18453234,0.26615492,0.967845873449118
PhysioNet,1,PhysioNet:S06,0,0.81554735,0.69375336,0.76607424,1.6146835410341556
PhysioNet,1,PhysioNet:S06,0,0.92429596,0.802502,0.941243,2.823133912087041
PhysioNet,1,PhysioNet:S06,1,0.88055867,0.7587647,0.8349221,-1.091954010512941
PhysioNet,1,PhysioNet:S06,1,0.8991635,0.7773695,0.8992513,0.0164104796909168
PhysioNet,1,PhysioNet:S06,1,0.9066466,0.7848526,0.913568,0.6855597891288516
PhysioNet,1,PhysioNet:S06,0,0.44201338,0.3202194,0.48807105,2.9699558400566985
PhysioNet,1,PhysioNet:S06,0,0.40807062,0.28627664,0.48162827,1.1009216021545676
PhysioNet,1,PhysioNet:S06,0,0.14491011,0.023116112,0.06684605,-1.2510175262373782
PhysioNet,1,PhysioNet:S06,0,0.20415738,0.0823634,0.07826863,-0.0170057565547026
PhysioNet,1,PhysioNet:S06,0,0.28138262,0.15958863,0.24564824,1.7073444338440513
PhysioNet,1,PhysioNet:S06,0,0.21258946,0.09079546,0.16481924,1.1606063575852659
PhysioNet,1,PhysioNet:S06,0,0.43093264,0.30913866,0.42824417,0.38059135676965816
PhysioNet,1,PhysioNet:S06,0,0.38637915,0.26458517,0.28051656,0.038803453564913326
PhysioNet,1,PhysioNet:S06,0,0.3529581,0.23116413,0.33824268,0.2352457344445016
PhysioNet,1,PhysioNet:S07,0,0.31571326,0.33945692,0.26013872,-1.4708572075766408
PhysioNet,1,PhysioNet:S07,0,0.4266788,0.45042247,0.22463943,0.9811588871843657
PhysioNet,1,PhysioNet:S07,0,0.30497223,0.3287159,0.38180205,7.133557961124052
PhysioNet,1,PhysioNet:S07,0,0.49449497,0.51823866,0.54260427,4.7630744262970275
PhysioNet,1,PhysioNet:S07,0,0.28853652,0.31228018,0.32873115,-3.312001361991726
PhysioNet,1,PhysioNet:S07,0,0.21838152,0.24212518,0.23672056,-2.8865821165443712
PhysioNet,1,PhysioNet:S07,0,0.1705975,0.19434115,0.18368736,-2.8511797618369457
PhysioNet,1,PhysioNet:S07,0,0.11693575,0.14067942,0.10629939,-3.8414345343932332
PhysioNet,1,PhysioNet:S07,0,0.35088658,0.37463024,0.38302228,-0.18886672283589334
PhysioNet,1,PhysioNet:S07,1,0.272887,0.29663065,0.2184547,3.70883347406825
PhysioNet,1,PhysioNet:S07,1,0.23228288,0.25602654,0.34407106,4.452998668000163
PhysioNet,1,PhysioNet:S07,1,0.3191989,0.34294257,0.42884475,6.79341760321309
PhysioNet,1,PhysioNet:S07,0,0.12741813,0.15116179,0.10417034,-4.162767578234657
PhysioNet,1,PhysioNet:S07,0,0.11718379,0.14092743,0.14293346,-3.9738277779042193
PhysioNet,1,PhysioNet:S07,0,0.3145338,0.33827746,0.23869546,-6.377190554280585
PhysioNet,1,PhysioNet:S07,0,0.2732739,0.29701754,0.21532047,-3.7987897889260225
PhysioNet,1,PhysioNet:S07,0,0.30980355,0.3335472,0.3058873,2.6331132185207515
PhysioNet,1,PhysioNet:S07,0,0.3773679,0.40111157,0.422159,3.3207173254923266
PhysioNet,1,PhysioNet:S07,0,0.43090856,0.45465222,0.3654189,-1.4723825022779558
PhysioNet,1,PhysioNet:S07,0,0.53488714,0.5586308,0.7850099,0.532572636235038
PhysioNet,1,PhysioNet:S08,0,0.02619849,0.24690607,0.027561672,16.62939163764802
PhysioNet,1,PhysioNet:S08,0,0.0150019545,0.23570955,0.0241376,19.16941655331317
PhysioNet,1,PhysioNet:S08,0,0.023458157,0.24416575,0.029993178,23.396141535030075
PhysioNet,1,PhysioNet:S08,0,0.017308569,0.23801616,0.017819447,15.29455630340557
PhysioNet,1,PhysioNet:S08,0,0.016872307,0.23757991,0.016519025,15.419376008025417
PhysioNet,1,PhysioNet:S08,0,0.019824343,0.24053195,0.018931326,21.09375296081307
PhysioNet,1,PhysioNet:S08,0,0.036681682,0.25738928,0.044512566,22.988917809613575
PhysioNet,1,PhysioNet:S08,1,0.24452962,0.4652372,0.2335593,25.48648539406584
PhysioNet,1,PhysioNet:S08,1,0.5237463,0.7444539,0.2634587,17.23031544739348
PhysioNet,1,PhysioNet:S08,1,0.66409034,0.88479793,0.60353804,5.4556459812358185
PhysioNet,1,PhysioNet:S08,1,0.36486536,0.58557296,0.38481003,12.59136351811091
PhysioNet,1,PhysioNet:S08,0,0.45584613,0.6765537,0.42968968,15.645154970038567
PhysioNet,1,PhysioNet:S08,0,0.09032655,0.31103414,0.08438452,5.767123729687821
PhysioNet,1,PhysioNet:S08,0,0.020219889,0.24092749,0.017431611,19.508486411342467
PhysioNet,1,PhysioNet:S08,0,0.01806139,0.238769,0.015777258,-1.348240933876916
PhysioNet,1,PhysioNet:S08,0,0.03546641,0.256174,0.024766255,-10.372246505989754
PhysioNet,1,PhysioNet:S08,0,0.039478786,0.26018637,0.029268278,13.029471661415165
PhysioNet,1,PhysioNet:S08,0,0.024384502,0.2450921,0.05436792,18.49391107309067
PhysioNet,1,PhysioNet:S09,0,0.4613192,0.8052906,0.4944547,-7.579100281335251
PhysioNet,1,PhysioNet:S09,0,0.42551422,0.7694856,0.44160387,-7.508812912784997
PhysioNet,1,PhysioNet:S09,0,0.22020692,0.56417835,0.14691092,-6.443246632452596
PhysioNet,1,PhysioNet:S09,0,0.27691948,0.62089086,0.28762385,-7.253368916900284
PhysioNet,1,PhysioNet:S09,0,0.26636997,0.61034137,0.23669623,-5.9217789481271215
PhysioNet,1,PhysioNet:S09,1,0.30819076,0.6521622,0.26302287,-3.934202537359237
PhysioNet,1,PhysioNet:S09,1,0.5473338,0.8913052,0.62342733,-5.486751855086709
PhysioNet,1,PhysioNet:S09,0,0.15137482,0.49534622,0.32028943,11.037480598393136
PhysioNet,1,PhysioNet:S09,0,0.097737476,0.44170886,0.042886533,-14.846853924553583
PhysioNet,1,PhysioNet:S09,0,0.15596618,0.4999376,0.15973237,-8.089960524771357
PhysioNet,1,PhysioNet:S09,0,0.055549275,0.3995207,0.056408063,-12.804904295910212
PhysioNet,1,PhysioNet:S09,0,0.118544325,0.4625157,0.12140045,-10.753307887217073
PhysioNet,1,PhysioNet:S09,0,0.057003733,0.40097514,0.054627452,-10.808537290701455
PhysioNet,1,PhysioNet:S09,0,0.09796166,0.44193307,0.06505654,-13.865433908398545
PhysioNet,1,PhysioNet:S09,0,0.050780196,0.3947516,0.03999827,-11.347138864227238
PhysioNet,1,PhysioNet:S09,0,0.094995156,0.43896657,0.09354194,-10.293459016635207
PhysioNet,1,PhysioNet:S09,0,0.16648093,0.51045233,0.24695806,0.22023235236458127
PhysioNet,1,PhysioNet:S10,0,0.37349713,0.7133711,0.68463904,-3.3410345177706073
PhysioNet,1,PhysioNet:S10,0,0.47453985,0.8144138,0.77909327,-3.781720809835438
PhysioNet,1,PhysioNet:S10,0,0.51073605,0.85061,0.6585756,-4.7619006102300805
PhysioNet,1,PhysioNet:S10,0,0.61402535,0.9538993,0.6966684,-6.136916997266271
PhysioNet,1,PhysioNet:S10,0,0.5732984,0.91317236,0.6216488,-5.2214833938851015
PhysioNet,1,PhysioNet:S10,1,0.9696779,1.309552,0.97709537,1.5447234337282465
PhysioNet,1,PhysioNet:S10,1,0.97853756,1.3184116,0.9867524,1.489515341284525
PhysioNet,1,PhysioNet:S10,0,0.471611,0.81148493,0.84459543,-0.8802135170767258
PhysioNet,1,PhysioNet:S10,0,0.51013184,0.8500058,0.7526565,-6.51778948077379
PhysioNet,1,PhysioNet:S10,0,0.52845854,0.8683325,0.5301668,-9.528656938762792
PhysioNet,1,PhysioNet:S10,0,0.68357676,1.0234507,0.5668358,-10.021525285743351
PhysioNet,1,PhysioNet:S10,0,0.89094716,1.2308211,0.9557786,-8.86826621442293
PhysioNet,1,PhysioNet:S10,0,0.14435002,0.484224,0.27098885,-2.6431287635075025
PhysioNet,1,PhysioNet:S10,0,0.20062186,0.5404958,0.3310972,-4.996280227986203
PhysioNet,1,PhysioNet:S10,0,0.5639293,0.9038033,0.57292795,-9.876085796296145
PhysioNet,1,PhysioNet:S10,0,0.18445042,0.5243244,0.11546527,-9.674926701930847
PhysioNet,1,PhysioNet:S10,0,0.097782016,0.437656,0.14021383,-8.296538145825535
PhysioNet,1,PhysioNet:S10,0,0.10679043,0.4466644,0.22305396,-8.648758485424228
PhysioNet,1,PhysioNet:S10,0,0.03219821,0.37207216,0.013589634,-7.69745052206847
PhysioNet,1,PhysioNet:S10,0,0.029092865,0.36896682,0.014526607,-6.657131607508045
PhysioNet,1,PhysioNet:S10,0,0.40876123,0.7486352,0.38960344,-8.678252571103872
PhysioNet,1,PhysioNet:S10,0,0.39469272,0.7345667,0.3989851,-9.244573707286799
PhysioNet,1,PhysioNet:S10,0,0.07527917,0.41515315,0.06310946,-8.04445302590799
PhysioNet,1,PhysioNet:S11,0,0.2531945,0.43008,0.25758892,6.0725370472654046
PhysioNet,1,PhysioNet:S11,0,0.14928141,0.3261669,0.13357243,4.765627734146736
PhysioNet,1,PhysioNet:S11,0,0.09711974,0.27400523,0.06623619,5.296007625634294
PhysioNet,1,PhysioNet:S11,0,0.04197492,0.21886042,0.02039191,-9.42236890494329
PhysioNet,1,PhysioNet:S11,1,0.19490485,0.37179035,0.199827,-3.8463936386710973
PhysioNet,1,PhysioNet:S11,0,0.23541656,0.41230205,0.22691718,10.987576842645435
PhysioNet,1,PhysioNet:S11,0,0.05261238,0.22949785,0.023263948,-10.878290606092579
PhysioNet,1,PhysioNet:S11,0,0.20207572,0.3789612,0.19843876,3.427855575065376
PhysioNet,1,PhysioNet:S11,1,0.354512,0.53139746,0.352553,2.2219762081958248
PhysioNet,1,PhysioNet:S11,1,0.47134405,0.64822954,0.6960445,10.028473661299799
PhysioNet,1,PhysioNet:S11,1,0.34183133,0.5187168,0.34395722,11.531017841282177
PhysioNet,1,PhysioNet:S11,1,0.29227898,0.46916446,0.32041466,8.513450226345842
PhysioNet,1,PhysioNet:S11,0,0.20140322,0.3782887,0.19349958,8.758346281491937
PhysioNet,1,PhysioNet:S11,0,0.30593026,0.48281574,0.28091598,1.3676302267420244
PhysioNet,1,PhysioNet:S11,0,0.27220482,0.4490903,0.2551064,0.36750875372313985
PhysioNet,1,PhysioNet:S11,0,0.31736553,0.494251,0.2870676,7.197812504915477
PhysioNet,1,PhysioNet:S11,0,0.21377836,0.39066386,0.20114455,-4.011714592267262
PhysioNet,1,PhysioNet:S11,0,0.13251469,0.30940017,0.101394795,-10.48420826223754
PhysioNet,1,PhysioNet:S11,0,0.18297398,0.35985947,0.19088499,-8.258402135352307
PhysioNet,1,PhysioNet:S12,0,0.17778736,0.2272476,0.021175649,-11.746263194675588
PhysioNet,1,PhysioNet:S12,0,0.15798293,0.20744318,0.018954486,-11.06196631823023
PhysioNet,1,PhysioNet:S12,0,0.17806344,0.22752368,0.02601738,-16.960630552941325
PhysioNet,1,PhysioNet:S12,0,0.19095652,0.24041677,0.03125385,-17.299101680613603
PhysioNet,1,PhysioNet:S12,0,0.33345273,0.38291296,0.03767939,-13.391047942671078
PhysioNet,1,PhysioNet:S12,0,0.070726514,0.120186746,0.019184161,-7.132057310712182
PhysioNet,1,PhysioNet:S12,0,0.22635257,0.2758128,0.11511251,-13.729967837445683
PhysioNet,1,PhysioNet:S12,0,0.03608522,0.08554545,0.006741904,-18.855529059863663
PhysioNet,1,PhysioNet:S12,0,0.0079199895,0.05738023,0.010448354,-16.69881589666562
PhysioNet,1,PhysioNet:S12,1,0.2846144,0.33407465,0.22284544,-12.961569584730096
PhysioNet,1,PhysioNet:S12,1,0.29773766,0.3471979,0.52241135,-7.7147528659029625
PhysioNet,1,PhysioNet:S12,1,0.14149846,0.19095868,0.11899811,15.615548224217706
PhysioNet,1,PhysioNet:S12,0,0.24082316,0.29028338,0.18363889,20.76395714794472
PhysioNet,1,PhysioNet:S12,0,0.033611678,0.08307192,0.013227502,19.41664557335912
PhysioNet,1,PhysioNet:S12,0,0.023084559,0.07254478,0.0053279935,-3.780687772335476
PhysioNet,1,PhysioNet:S12,0,0.008904926,0.058365166,0.0032950726,1.933378492228778
PhysioNet,1,PhysioNet:S12,0,0.07918513,0.12864536,0.014798194,2.8370416954646167
PhysioNet,1,PhysioNet:S12,0,0.2143206,0.26378083,0.028909333,-2.062996219615137
PhysioNet,1,PhysioNet:S12,0,0.10772564,0.15718588,0.028273081,3.2461636766358506
PhysioNet,1,PhysioNet:S12,0,0.023308558,0.07276878,0.011887736,-1.5526061927964836
PhysioNet,1,PhysioNet:S12,0,0.016061503,0.06552175,0.0036499123,9.025954005661738
PhysioNet,1,PhysioNet:S12,0,0.025418488,0.07487872,0.007502723,-0.8708440023998243
PhysioNet,1,PhysioNet:S13,0,0.83940977,0.526727,0.8690025,2.4194666896431474
PhysioNet,1,PhysioNet:S13,0,0.95523846,0.6425557,0.9168074,-6.043633727140742
PhysioNet,1,PhysioNet:S13,0,0.9540567,0.64137393,0.9390818,-14.039306497454922
PhysioNet,1,PhysioNet:S13,0,0.94002444,0.6273417,0.89056534,-24.38040302179084
PhysioNet,1,PhysioNet:S13,0,0.9302843,0.6176016,0.927983,0.08853114056467337
PhysioNet,1,PhysioNet:S13,0,0.94780976,0.635127,0.9662144,-10.220449817420674
PhysioNet,1,PhysioNet:S13,0,0.89939696,0.5867142,0.6549933,-10.738368104059386
PhysioNet,1,PhysioNet:S13,0,0.92366785,0.6109851,0.8576121,-15.535638823660051
PhysioNet,1,PhysioNet:S13,0,0.89967084,0.5869881,0.8397467,-12.082101381721595
PhysioNet,1,PhysioNet:S13,0,0.87462854,0.5619458,0.80882955,-12.358806180562434
PhysioNet,1,PhysioNet:S13,1,0.90771085,0.5950281,0.8502887,14.472900773121594
PhysioNet,1,PhysioNet:S13,1,0.67596596,0.36328322,0.72424537,25.174372619974047
PhysioNet,1,PhysioNet:S13,1,0.82621115,0.5135284,0.8653344,23.61072042072894
PhysioNet,1,PhysioNet:S13,0,0.8176105,0.50492775,0.82181007,14.612345092890903
PhysioNet,1,PhysioNet:S13,0,0.8977204,0.58503765,0.89198494,10.913462149027497
PhysioNet,1,PhysioNet:S13,0,0.7352876,0.42260486,0.73185337,8.144845114787252
PhysioNet,1,PhysioNet:S13,0,0.68604237,0.37335962,0.48570758,3.6462977333721156
PhysioNet,1,PhysioNet:S13,0,0.6460829,0.33340013,0.45472798,-1.8730498345239486
PhysioNet,1,PhysioNet:S13,0,0.62995434,0.3172716,0.55729914,-4.874394082535801
